name,url,bedrooms,bathrooms,floors,land_area,building_area,longitude,latitude,price
Disewakan Rumah Siap Huni Kota Baru Parahyangan Bandung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-kota-baru-parahyangan-ba-170057277090.html,3.0,2.0,1.0,120.0,126.0,107.467209,-6.844347,65000000.0
Rumah Strategis Hook siap huni di Cluster Singgasana Pradana Bandung,https://www.lamudi.co.id/rumah-strategis-hook-siap-huni-di-cluster-singgasa-170067476160.html,,3.0,1.0,360.0,,107.61056,-6.95722,90000000.0
Disewa Rumah Bagus dan Asri di Summarecon Cluster Flora Fiona Bandung,https://www.lamudi.co.id/disewa-rumah-bagus-dan-asri-di-summarecon-cluster-170047241412.html,3.0,2.0,1.0,90.0,90.0,107.687404,-6.948904,52500000.0
Di sewakan rumah mayang sunda kota baru parahyangan,https://www.lamudi.co.id/di-sewakan-rumah-mayang-sunda-kota-baru-parahyanga-16989916840.html,2.0,1.0,1.0,126.0,75.0,107.467209,-6.844347,47000000.0
Di sewakan rumah bersih cluster Mekar wangi ,https://www.lamudi.co.id/di-sewakan-rumah-bersih-cluster-mekar-wangi-170018559376.html,3.0,3.0,1.0,250.0,450.0,107.61056,-6.95722,79000000.0
RUMAH BARU PODOMORO PARK BUAH BATU,https://www.lamudi.co.id/rumah-baru-podomoro-park-buah-batu-170074427125.html,2.0,1.0,,,36.0,107.63640626039,-6.9760808666704,45000000.0
Disewa Rumah Siap Huni di Pratista Antapani,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-pratista-antapani-170071958967.html,3.0,2.0,1.0,159.0,100.0,107.66372280286,-6.9166565540865,46000000.0
disewakan rumah di taman kopo indah 2,https://www.lamudi.co.id/disewakan-rumah-di-taman-kopo-indah-2-170013519379.html,3.0,1.0,1.0,119.0,105.0,106.904854,-6.653733,32000000.0
Disewa Rumah 2 Lantai Siap Huni Lokasi Strategis di Sayap Riau Bandung,https://www.lamudi.co.id/disewa-rumah-2-lantai-siap-huni-lokasi-strategis-d-169629760324.html,4.0,2.0,1.0,60.0,75.0,107.623302,-6.907542,100000000.0
SEWA RUMAH MODERN MINIMALIS PODOMORO PARK BUAH BATU,https://www.lamudi.co.id/sewa-rumah-modern-minimalis-podomoro-park-buah-bat-169574953715.html,4.0,4.0,1.0,160.0,135.0,107.341733,-6.284746,80000000.0
"SEWA RUMAH KOMP. BATUNUNGGAL, DEKAT GERBANG TOL BUAHBATU, KOTA BANDUNG",https://www.lamudi.co.id/sewa-rumah-komp-batununggal-dekat-gerbang-tol-buah-169630854587.html,3.0,2.0,1.0,200.0,120.0,107.62444,-6.81167,75000000.0
Disewa Rumah Furnish Nyaman daerah di Gegerkalong Bandung,https://www.lamudi.co.id/disewa-rumah-furnish-nyaman-daerah-di-gegerkalong-169208114452.html,4.0,2.0,1.0,440.0,440.0,108.251589,-6.387806,110000000.0
DISEWAKAN RUMAH MINIMALIS MODERN TURANGGA SURYALAYA CIJAGRA,https://www.lamudi.co.id/disewakan-rumah-minimalis-modern-turangga-suryalay-169574949835.html,4.0,4.0,1.0,200.0,250.0,107.64083,-6.93472,85000000.0
Di sewakan rumah unfurnish siap huni kbp,https://www.lamudi.co.id/di-sewakan-rumah-unfurnish-siap-huni-kbp-170029445060.html,2.0,1.0,1.0,126.0,75.0,107.467209,-6.844347,47000000.0
Disewa Rumah Terawat Lokasi di Kota Bali Residence Bandung Barat ,https://www.lamudi.co.id/disewa-rumah-terawat-lokasi-di-kota-bali-residence-169648383170.html,1.0,1.0,1.0,72.0,36.0,107.467209,-6.844347,35000000.0
Rumah 3 Lantai siap huni daerah pamoyanan pasirkaliki bandung,https://www.lamudi.co.id/rumah-3-lantai-siap-huni-daerah-pamoyanan-pasirkal-170036663937.html,2.0,3.0,1.0,,300.0,107.61306,-6.94917,93000000.0
"Disewakan, Rumah siap huni full furnished, gegerkalong, bandung utara",https://www.lamudi.co.id/disewakan-rumah-siap-huni-full-furnished-gegerkalo-169184701959.html,4.0,3.0,1.0,298.0,225.0,108.251589,-6.387806,175000000.0
"Rumah siap huni, Taman Kopo Ketapang",https://www.lamudi.co.id/rumah-siap-huni-taman-kopo-ketapang-170027475841.html,2.0,1.0,1.0,147.0,107.0,107.55333,-6.99917,30000000.0
Disewa Rumah Terawat Nyaman di Arcamanik Antapani Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-di-arcamanik-antapani-169941787596.html,5.0,2.0,1.0,120.0,200.0,107.693391,-6.929506,55000000.0
Disewa Rumah Terawat Bagus Nyaman di Summarecon Cluster Flora Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-bagus-nyaman-di-summarecon-cl-169941638079.html,3.0,2.0,1.0,90.0,90.0,107.687404,-6.948904,59000000.0
Disewakan Rumah Baru Di Summarecon Bandung,https://www.lamudi.co.id/disewakan-rumah-baru-di-summarecon-bandung-169985995621.html,3.0,2.0,1.0,90.0,93.0,107.687404,-6.948904,65000000.0
Disewakan Rumah Minimalis Modern di Amanda Summarecon Bandung,https://www.lamudi.co.id/disewakan-rumah-minimalis-modern-di-amanda-summare-169873965796.html,2.0,2.0,1.0,128.0,118.0,1.0,1.0,65000000.0
"Rumah Nyaman di Komplek Taman Kopo Indah 3, Bandung ",https://www.lamudi.co.id/rumah-nyaman-di-komplek-taman-kopo-indah-3-bandung-169842234753.html,2.0,1.0,1.0,133.0,100.0,106.904854,-6.653733,32500000.0
Rumah Furnish Minimalis Moder di Cluster Dayana Summarecon Bandung,https://www.lamudi.co.id/rumah-furnish-minimalis-moder-di-cluster-dayana-su-16987508214.html,2.0,2.0,1.0,105.0,80.0,107.68976,-6.95667,60000000.0
Disewa Rumah 1 1/2 Lantai Siap Huni di Mekar Wangi Bandung,https://www.lamudi.co.id/disewa-rumah-1-1-2-lantai-siap-huni-di-mekar-wangi-169883051938.html,4.0,2.0,1.0,120.0,110.0,107.61056,-6.95722,65000000.0
Disewa Rumah Terawat Nyaman Lokasi Bagus di Sariwangi Bandung,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-lokasi-bagus-di-sariwa-169511061653.html,2.0,1.0,1.0,400.0,150.0,107.577958,-6.745659,40000000.0
Rumah Pinggir Jalan Daerah Tanjungsari Antapani ,https://www.lamudi.co.id/rumah-pinggir-jalan-daerah-tanjungsari-antapani-169528934020.html,3.0,2.0,1.0,180.0,130.0,107.6212817,-6.9548746,80000000.0
"Rumah Asri Siap Huni di Taman Kopo Indah 1, Bandung",https://www.lamudi.co.id/rumah-asri-siap-huni-di-taman-kopo-indah-1-bandung-170127648351.html,3.0,1.0,1.0,80.0,80.0,106.904854,-6.653733,25000000.0
Rumah Furnish siap huni di Cluster Cigadung Sayap Dago Bandung,https://www.lamudi.co.id/rumah-furnish-siap-huni-di-cluster-cigadung-sayap-169711232995.html,5.0,4.0,1.0,112.0,160.0,107.623445,-6.876258,95000000.0
Dijual rumah lama lokasi dekat kampus Strategis,https://www.lamudi.co.id/dijual-rumah-lama-lokasi-dekat-kampus-strategis-169710919462.html,6.0,3.0,1.0,220.0,270.0,107.63806,-6.89333,85000000.0
Disewakan Rumah Pusat Kota di Pasir Kaliki Bandung,https://www.lamudi.co.id/disewakan-rumah-pusat-kota-di-pasir-kaliki-bandung-170066703649.html,6.0,8.0,1.0,473.0,376.0,107.610171,-6.906996,325000000.0
Disewakan rumah di cluster dayana summarecon bandung,https://www.lamudi.co.id/disewakan-rumah-di-cluster-dayana-summarecon-bandu-170054956897.html,2.0,1.0,1.0,105.0,75.0,107.68827913582,-6.9535816351543,42000000.0
Disewa Rumah Minimalis Modern Siap Huni Di Puri Dago Mas Antapani ,https://www.lamudi.co.id/disewa-rumah-minimalis-modern-siap-huni-di-puri-da-169267099085.html,2.0,1.0,1.0,147.0,75.0,107.66194,-6.92306,50000000.0
Disewa Rumah Baru Renov di Taman Cibaduyut,https://www.lamudi.co.id/disewa-rumah-baru-renov-di-taman-cibaduyut-170069833071.html,2.0,1.0,,100.0,80.0,107.60241759677,-6.9615025912586,35000000.0
Di sewakan rumah kembar dua lantai ,https://www.lamudi.co.id/di-sewakan-rumah-kembar-dua-lantai-170109089077.html,4.0,2.0,1.0,160.0,120.0,108.38886,-7.365351,52000000.0
Disewakan dengan murah rumah kembar bandung ,https://www.lamudi.co.id/disewakan-dengan-murah-rumah-kembar-bandung-170109208428.html,3.0,2.0,1.0,280.0,295.0,108.38886,-7.365351,50000000.0
RUMAH NYAMAN FURNISH KOTA BARU PARAHYANGAN,https://www.lamudi.co.id/rumah-nyaman-furnish-kota-baru-parahyangan-170108237086.html,4.0,3.0,1.0,126.0,100.0,107.46261839889,-6.8710752969517,95000000.0
RUMAH NYAMAN TENGAH KOTA TAMAN LINGKAR SELATAN SAYAP PETA,https://www.lamudi.co.id/rumah-nyaman-tengah-kota-taman-lingkar-selatan-say-170124279916.html,5.0,4.0,1.0,190.0,200.0,107.58994561637,-6.9305523258007,65000000.0
Disewa Rumah 2 Lantai Terawat Nyaman dan Aman di Lokasi Dago,https://www.lamudi.co.id/disewa-rumah-2-lantai-terawat-nyaman-dan-aman-di-l-169302526952.html,4.0,3.0,1.0,110.0,175.0,107.623445,-6.876258,95000000.0
"Dijual Rumah Semi furnished Eyckman,Cipaganti",https://www.lamudi.co.id/dijual-rumah-semi-furnished-eyckman-cipaganti-169700884614.html,7.0,5.0,,,776.0,107.770011,-7.265489,380000000.0
Disewa Rumah 3 Lantai Terawat Nyaman di Mainroad di Pasirkaliki ,https://www.lamudi.co.id/disewa-rumah-3-lantai-terawat-nyaman-di-mainroad-d-169701353218.html,8.0,5.0,1.0,899.0,1200.0,107.610171,-6.906996,1000000000.0
 Disewakan Rumah Murah Siap Huni di Cluster Dayana Summarecon,https://www.lamudi.co.id/disewakan-rumah-murah-siap-huni-di-cluster-dayana-169693106324.html,2.0,2.0,1.0,66.0,54.0,107.687404,-6.948904,35000000.0
Disewakan Rumah Furnish Siap Huni di Tatar Wangsakerta KBP,https://www.lamudi.co.id/disewakan-rumah-furnish-siap-huni-di-tatar-wangsak-169693110674.html,2.0,1.0,1.0,126.0,70.0,107.467209,-6.844347,60000000.0
Disewakan Rumah Fully Furnished di Summarecon Bandung Harga Terbaik,https://www.lamudi.co.id/disewakan-rumah-fully-furnished-di-summarecon-band-169561476156.html,4.0,4.0,1.0,105.0,150.0,107.68976,-6.95667,69000000.0
Disewa Rumah Minimalis Cluster Nevada Downtown di Cimareme Bandung,https://www.lamudi.co.id/disewa-rumah-minimalis-cluster-nevada-downtown-di-170130559417.html,2.0,1.0,1.0,72.0,40.0,107.467209,-6.844347,27000000.0
RUMAH BAGUS FULL FURNISH TAMAN KOPO INDAH 3,https://www.lamudi.co.id/rumah-bagus-full-furnish-taman-kopo-indah-3-169953695420.html,5.0,4.0,1.0,,300.0,107.5736644724,-6.9659336964617,55000000.0
Disewa Rumah Kota Baru Parahyangan Bagus,https://www.lamudi.co.id/disewa-rumah-kota-baru-parahyangan-bagus-169980350011.html,5.0,3.0,1.0,256.0,196.0,107.467209,-6.844347,100000000.0
Disewa Rumah Cijerah Bagus,https://www.lamudi.co.id/disewa-rumah-cijerah-bagus-16998040457.html,3.0,1.0,1.0,114.0,100.0,107.567388,-6.918269,30000000.0
Disewa Rumah Siap Huni Strategis di Taman Kopo Indah 3 Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-strategis-di-taman-kopo-ind-169960326682.html,3.0,3.0,1.0,150.0,120.0,107.38028,-6.82167,40000000.0
Disewakan Rumah Full Furnished Di Sayap Pasteur,https://www.lamudi.co.id/disewakan-rumah-full-furnished-di-sayap-pasteur-169984696169.html,3.0,2.0,1.0,220.0,120.0,107.607608,-6.890485,76000000.0
"Rumah Hook Siap huni sudah renovasi, Taman Kopo Indah",https://www.lamudi.co.id/rumah-hook-siap-huni-sudah-renovasi-taman-kopo-ind-169976768585.html,3.0,2.0,1.0,300.0,70.0,107.38028,-6.82167,42000000.0
Disewa Rumah Minimalis Siap Huni di Puri Dago Mas Antapani,https://www.lamudi.co.id/disewa-rumah-minimalis-siap-huni-di-puri-dago-mas-169271116466.html,2.0,1.0,1.0,147.0,75.0,107.66194,-6.92306,50000000.0
Disewakan rumah Puspa Indah Sanggar Hurip Soekarno Hatta,https://www.lamudi.co.id/disewakan-rumah-puspa-indah-sanggar-hurip-soekarno-169995076860.html,4.0,3.0,1.0,135.0,165.0,107.6489677,-6.9431017,68000000.0
Disewa Rumah Modern Minimalis di Mekarwangi dkt Singgasana  Bandung,https://www.lamudi.co.id/disewa-rumah-modern-minimalis-di-mekarwangi-dkt-si-169996526861.html,5.0,5.0,1.0,300.0,400.0,107.61056,-6.95722,150000000.0
Disewakan Rumah Siap Huni di Katamso Bandung Kota Harga Terbaik,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-katamso-bandung-kota-169995831151.html,3.0,3.0,1.0,180.0,156.0,107.6331,-6.90295,68000000.0
RUMAH MODERN FURNISH LOKACITRA KOTA BARU PARAHYANGAN,https://www.lamudi.co.id/rumah-modern-furnish-lokacitra-kota-baru-parahyang-170108764495.html,5.0,4.0,1.0,168.0,189.0,107.46287687483,-6.871422320334,110000000.0
Jarang Ada Rumah Indah Cantik Siap Huni Taman Kopo Indah,https://www.lamudi.co.id/jarang-ada-rumah-indah-cantik-siap-huni-taman-kopo-17010689551.html,3.0,2.0,1.0,80.0,100.0,107.6212817,-6.9548746,40000000.0
Disewakan Rumah Baru Minimalis Dekat Podomoro,https://www.lamudi.co.id/disewakan-rumah-baru-minimalis-dekat-podomoro-170114311149.html,2.0,1.0,1.0,,45.0,107.62444,-6.81167,35000000.0
"SALENDRO, TURANGGA. DISEWAKAN RUMAH SIAP HUNI DI KOTA BANDUNG",https://www.lamudi.co.id/salendro-turangga-disewakan-rumah-siap-huni-di-kot-170107785075.html,2.0,2.0,1.0,120.0,130.0,107.64083,-6.93472,50000000.0
Disewa Rumah Minimalis Siap Huni Dalam Cluster di Cisaranten Arcamanik,https://www.lamudi.co.id/disewa-rumah-minimalis-siap-huni-dalam-cluster-di-169864798178.html,2.0,1.0,1.0,72.0,40.0,107.693391,-6.929506,35000000.0
Disewa Rumah Modern Minimalis Siap Huni di Dago Bandung,https://www.lamudi.co.id/disewa-rumah-modern-minimalis-siap-huni-di-dago-ba-169873666930.html,4.0,3.0,1.0,264.0,244.0,1.0,1.0,195000000.0
Disewa Rumah Siaphuni  Setraduta Pasteur Bandung,https://www.lamudi.co.id/disewa-rumah-siaphuni-setraduta-pasteur-bandung-169829773536.html,,2.0,1.0,,140.0,107.607608,-6.890485,65000000.0
Disewa Rumah 2 Lantai Siap Huni Strategis di Taman Kopo Indah 1,https://www.lamudi.co.id/disewa-rumah-2-lantai-siap-huni-strategis-di-taman-169819830370.html,5.0,2.0,1.0,140.0,150.0,107.38028,-6.82167,50000000.0
Rumah Murah siap huni di Cluster Antapani Bandung,https://www.lamudi.co.id/rumah-murah-siap-huni-di-cluster-antapani-bandung-169834327378.html,2.0,1.0,1.0,79.0,60.0,107.66194,-6.92306,30000000.0
Rumah Tengah Kota Bandung di Sayap Cikawao ,https://www.lamudi.co.id/rumah-tengah-kota-bandung-di-sayap-cikawao-169834532778.html,4.0,3.0,1.0,80.0,140.0,107.626978,-6.929357,60000000.0
Rumah 2 lantai Strategia di Turangga Tengah Kota Bandung,https://www.lamudi.co.id/rumah-2-lantai-strategia-di-turangga-tengah-kota-b-170082592359.html,4.0,3.0,1.0,296.0,237.0,107.635324,-6.937933,100000000.0
Disewakan Rumah Siap Huni di Arcamanik Bandung Kota Harga Terbaik,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-arcamanik-bandung-kot-169744164635.html,2.0,1.0,1.0,72.0,68.0,107.67289,-6.91775,32000000.0
"Disewakan Rumah di Sukahaji, Setra Sari, Bandung Utara, dekat tol",https://www.lamudi.co.id/disewakan-rumah-di-sukahaji-setra-sari-bandung-uta-17008977415.html,5.0,3.0,1.0,1600.0,600.0,107.58400821628,-6.8764800120704,300000000.0
Rumah strategis daerah elite di Sayap Pasteur Kota Bandung,https://www.lamudi.co.id/rumah-strategis-daerah-elite-di-sayap-pasteur-kota-169729062241.html,4.0,3.0,1.0,84.0,140.0,107.607608,-6.890485,80000000.0
Disewa Rumah Siap Huni di Kopo Katapang,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-kopo-katapang-170139936959.html,2.0,1.0,1.0,70.0,45.0,107.55333,-6.99917,15000000.0
"Rumah Komp nyaman, sejuk Bandung Barat One Gate Bumi Sariwangi I",https://www.lamudi.co.id/rumah-komp-nyaman-sejuk-bandung-barat-one-gate-bum-170073315846.html,3.0,2.0,1.0,74.0,54.0,107.586768,-6.875405,40000000.0
Rumah Siap Huni di Ciwaruga dekat Polban Bandung,https://www.lamudi.co.id/rumah-siap-huni-di-ciwaruga-dekat-polban-bandung-169738826719.html,3.0,3.0,1.0,100.0,90.0,107.5825,-6.85948,70000000.0
Disewa Rumah Kenari Bagus,https://www.lamudi.co.id/disewa-rumah-kenari-bagus-170141827796.html,2.0,2.0,1.0,76.0,,107.58472,-6.94694,50000000.0
Disewa Rumah Nyaman Siap Huni di Taman Kopo Katapang Bandung,https://www.lamudi.co.id/disewa-rumah-nyaman-siap-huni-di-taman-kopo-katapa-170148725372.html,2.0,1.0,1.0,,70.0,107.55333,-6.99917,35000000.0
RUMAH NYAMAN TAMAN HOLIS INDAH,https://www.lamudi.co.id/rumah-nyaman-taman-holis-indah-17016615105.html,4.0,2.0,1.0,180.0,170.0,107.557241,-6.942272,45000000.0
Disewa Rumah Minimalis 2 Lantai di Taman Kopo Indah 5 Cluster Sherwood,https://www.lamudi.co.id/disewa-rumah-minimalis-2-lantai-di-taman-kopo-inda-170166405981.html,3.0,2.0,1.0,108.0,102.0,107.38028,-6.82167,50000000.0
Rumah Full Furnished Siap Huni Kawasan Dago Atas ,https://www.lamudi.co.id/rumah-full-furnished-siap-huni-kawasan-dago-atas-170161200248.html,2.0,2.0,1.0,150.0,60.0,107.623445,-6.876258,90000000.0
Disewakan Rumah Siap Huni di Antapani Bandung Kota Harga Terbaik,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-antapani-bandung-kota-169321351119.html,2.0,1.0,1.0,,60.0,107.66194,-6.92306,40000000.0
RUMAH 1 LANTAI SIAP HUNI DI KOMPLEK MEKAR WANGI LOKASI TENANG BANDUNG,https://www.lamudi.co.id/rumah-1-lantai-siap-huni-di-komplek-mekar-wangi-lo-170166702397.html,4.0,2.0,1.0,226.0,95.0,107.61056,-6.95722,90000000.0
"rumah siap huni, lingkungan aman dan sejuk asri di komplek kumala garden area pasteur",https://www.lamudi.co.id/rumah-siap-huni-lingkungan-aman-dan-sejuk-asri-di-169769011978.html,4.0,3.0,0.0,500.0,750.0,107.607608,-6.890485,150000000.0
Disewa Rumah 2 Lantai Siap Huni di Kota Bali Padalarang Bandung,https://www.lamudi.co.id/disewa-rumah-2-lantai-siap-huni-di-kota-bali-padal-170167266563.html,3.0,2.0,1.0,,65.0,107.467209,-6.844347,37000000.0
Rumah Jln. Rontgen,https://www.lamudi.co.id/rumah-jln-rontgen-169769008064.html,4.0,3.0,0.0,526.0,450.0,107.610171,-6.906996,200000000.0
Disewakan Rumah Fully Furnished di Dago dekat ITB Harga Terbaik,https://www.lamudi.co.id/disewakan-rumah-fully-furnished-di-dago-dekat-itb-169562699315.html,5.0,5.0,1.0,177.0,200.0,107.61263,-6.87169,120000000.0
Rumah Bebas Banjir Di Arcamanik Bandung R1185,https://www.lamudi.co.id/rumah-bebas-banjir-di-arcamanik-bandung-r1185-170180864354.html,3.0,1.0,1.0,178.0,70.0,107.693391,-6.929506,42500000.0
Disewa Rumah Siap Huni Strategis di Taman Kopo Indah 1 Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-strategis-di-taman-kopo-ind-170174003429.html,2.0,1.0,1.0,72.0,40.0,107.38028,-6.82167,32000000.0
Disewa Rumah Terawat Nyaman  Lokasi Strategis di Taman Kopo Indah 1,https://www.lamudi.co.id/disewa-rumah-terawat-nyaman-lokasi-strategis-di-ta-169171644580.html,2.0,1.0,1.0,130.0,100.0,107.38028,-6.82167,30000000.0
Rumah Menarik Di Batununggal,https://www.lamudi.co.id/rumah-menarik-di-batununggal.html,3.0,2.0,0.0,150.0,120.0,107.63694,-6.95444,65000000.0
Rumah baru nyaman di summarecon,https://www.lamudi.co.id/rumah-baru-nyaman-di-summarecon.html,2.0,2.0,0.0,144.0,120.0,107.687404,-6.948904,55000000.0
Disewakan Rumah Siap Huni di Padalarang Bandung,https://www.lamudi.co.id/disewakan-rumah-siap-huni-di-padalarang-bandung-168965793757.html,3.0,2.0,1.0,65.0,85.0,107.467209,-6.844347,55000000.0
Disewa Rumah Terawat dan Asri di Summarecon Cluster Cynthia Premium,https://www.lamudi.co.id/disewa-rumah-terawat-dan-asri-di-summarecon-cluste-168968591192.html,3.0,2.0,1.0,105.0,130.0,107.687404,-6.948904,60000000.0
Disewa Rumah nyaman dan Aman di Arcamanik Antapani Bandung,https://www.lamudi.co.id/disewa-rumah-nyaman-dan-aman-di-arcamanik-antapani-168985807334.html,2.0,3.0,1.0,178.0,70.0,107.693391,-6.929506,50000000.0
Disewa Rumah Furnished di Dalam Cluster Setraduta Bandung Utara,https://www.lamudi.co.id/disewa-rumah-furnished-di-dalam-cluster-setraduta-169102758432.html,4.0,3.0,1.0,144.0,200.0,107.58667,-6.89833,79000000.0
Disewa Rumah Hunian 1 Lantai Terawat Nyaman Lokasi Bagus di Padjajaran,https://www.lamudi.co.id/disewa-rumah-hunian-1-lantai-terawat-nyaman-lokasi-169051086939.html,2.0,2.0,1.0,125.0,98.0,107.60583,-6.90833,75000000.0
SEWA RUMAH TKI JALAN LEBAR,https://www.lamudi.co.id/sewa-rumah-tki-jalan-lebar-168856612326.html,2.0,2.0,1.0,255.0,190.0,106.904854,-6.653733,40000000.0
Disewakan Rumah 2 Lantai sayap Pajajaran,https://www.lamudi.co.id/disewakan-rumah-2-lantai-sayap-pajajaran-169295228258.html,4.0,1.0,1.0,70.0,130.0,107.60583,-6.90833,45000000.0
Disewa Rumah 2 Lantai Minimalis Siap Huni di Antapani Bandung,https://www.lamudi.co.id/disewa-rumah-2-lantai-minimalis-siap-huni-di-antap-169286161126.html,5.0,2.0,1.0,90.0,107.0,107.66194,-6.92306,33000000.0
Disewa Rumah Bagus Terawat & Asri di Cluster Flora Summarecon Bandung,https://www.lamudi.co.id/disewa-rumah-bagus-terawat-asri-di-cluster-flora-s-169217564337.html,4.0,3.0,1.0,105.0,95.0,107.687404,-6.948904,60000000.0
Disewa Rumah Siap Huni Bagus Terawat Lokasi Strategis di Daerah Sunda,https://www.lamudi.co.id/disewa-rumah-siap-huni-bagus-terawat-lokasi-strate-169424127631.html,3.0,2.0,1.0,449.0,350.0,107.626978,-6.929357,200000000.0
"DISEWAKAN RUMAH TYPE DENISA DEPAN DANAU, CLUSTER DAYANA SUMMARECON",https://www.lamudi.co.id/disewakan-rumah-type-denisa-depan-danau-cluster-da-169433740030.html,2.0,2.0,1.0,105.0,75.0,107.68976,-6.95667,50000000.0
Disewakan rumah baru 2lantai di TKI1 blok J,https://www.lamudi.co.id/disewakan-rumah-baru-2lantai-di-tki1-blok-j-169183626117.html,3.0,2.0,,70.0,125.0,107.38028,-6.82167,35000000.0
Disewa/Dijual Rumah Baru Siap Huni Semi Furnish di Buah Batu Regency,https://www.lamudi.co.id/disewa-dijual-rumah-baru-siap-huni-semi-furnish-di-169199249657.html,5.0,4.0,1.0,230.0,160.0,107.62444,-6.81167,90000000.0
Disewa Rumah Hunian Nyaman Lokasi di Taman Kopo Katapang Bandung,https://www.lamudi.co.id/disewa-rumah-hunian-nyaman-lokasi-di-taman-kopo-ka-169026710933.html,2.0,1.0,1.0,,48.0,107.55333,-6.99917,27000000.0
DISEWAKAN RUMAH TUMBUH DAYANA SUMMARECON BANDUNG,https://www.lamudi.co.id/disewakan-rumah-tumbuh-dayana-summarecon-bandung-169157429372.html,2.0,2.0,1.0,90.0,66.0,107.687404,-6.948904,45000000.0
Disewa Rumah 2 Lantai Semi Furnished Siap Huni di Turangga Bandung,https://www.lamudi.co.id/disewa-rumah-2-lantai-semi-furnished-siap-huni-di-16915658862.html,6.0,2.0,1.0,230.0,200.0,107.635324,-6.937933,85000000.0
Disewakan rumah terawat di batununggal,https://www.lamudi.co.id/disewakan-rumah-terawat-di-batununggal-169157454152.html,4.0,3.0,1.0,240.0,300.0,107.61056,-6.95722,125000000.0
"MERDEKA, BALAI KOTA, BANDUNG PUSAT. SEWA GEDUNG DI KOTA BANDUNG",https://www.lamudi.co.id/merdeka-balai-kota-bandung-pusat-sewa-gedung-di-ko-169458436916.html,1.0,5.0,1.0,125.0,525.0,107.618073,-6.91161,350000000.0
Disewa Rumah Siap Huni di Taman Kopo Indah 2 Bandung,https://www.lamudi.co.id/disewa-rumah-siap-huni-di-taman-kopo-indah-2-bandu-169465440010.html,4.0,2.0,1.0,116.0,116.0,107.38028,-6.82167,33000000.0
